ID	PATHOMAP_AB001_normalized.fastq.gz	PATHOMAP_AB002_normalized.fastq.gz	PATHOMAP_AB003_normalized.fastq.gz	PATHOMAP_AB004_normalized.fastq.gz	PATHOMAP_AB005_normalized.fastq.gz	PATHOMAP_AB006_normalized.fastq.gz	PATHOMAP_AB007_normalized.fastq.gz	PATHOMAP_AB008_normalized.fastq.gz	PATHOMAP_AB009_normalized.fastq.gz	PATHOMAP_AB010_normalized.fastq.gz	PATHOMAP_AB011_normalized.fastq.gz	PATHOMAP_AB012_normalized.fastq.gz	PATHOMAP_AB013_normalized.fastq.gz	PATHOMAP_AB014_normalized.fastq.gz	PATHOMAP_AB015_normalized.fastq.gz	PATHOMAP_AB016_normalized.fastq.gz	PATHOMAP_AB017_normalized.fastq.gz	PATHOMAP_AB018_normalized.fastq.gz	PATHOMAP_AB019_normalized.fastq.gz	PATHOMAP_AB020_normalized.fastq.gz	PATHOMAP_AB021_normalized.fastq.gz	PATHOMAP_AB022_normalized.fastq.gz	PATHOMAP_AB023_normalized.fastq.gz	PATHOMAP_AB024_normalized.fastq.gz	PATHOMAP_AB025_normalized.fastq.gz	PATHOMAP_AB026_normalized.fastq.gz	PATHOMAP_AB027_normalized.fastq.gz	PATHOMAP_AB028_normalized.fastq.gz	PATHOMAP_AB029_normalized.fastq.gz	PATHOMAP_AB030_normalized.fastq.gz	PATHOMAP_Culture01_normalized.fastq.gz	PATHOMAP_Culture02_normalized.fastq.gz	PATHOMAP_Culture03_normalized.fastq.gz	PATHOMAP_Culture05_normalized.fastq.gz	PATHOMAP_Culture07_normalized.fastq.gz	PATHOMAP_Culture08_normalized.fastq.gz	PATHOMAP_Culture09_normalized.fastq.gz	PATHOMAP_Culture10_normalized.fastq.gz	PATHOMAP_Culture11_normalized.fastq.gz	PATHOMAP_Culture12_normalized.fastq.gz	PATHOMAP_FALL34_normalized.fastq.gz	PATHOMAP_FALL36_normalized.fastq.gz	PATHOMAP_FALL37_normalized.fastq.gz	PATHOMAP_Gowanus_normalized.fastq.gz	PATHOMAP_mix_normalized.fastq.gz	PATHOMAP_P00007_normalized.fastq.gz	PATHOMAP_P00008_normalized.fastq.gz	PATHOMAP_P00009_normalized.fastq.gz	PATHOMAP_P00010_normalized.fastq.gz	PATHOMAP_P00011_normalized.fastq.gz	PATHOMAP_P00024_normalized.fastq.gz	PATHOMAP_P00027_normalized.fastq.gz	PATHOMAP_P00030_normalized.fastq.gz	PATHOMAP_P00031_normalized.fastq.gz	PATHOMAP_P00032_normalized.fastq.gz	PATHOMAP_P00033_normalized.fastq.gz	PATHOMAP_P00034_normalized.fastq.gz	PATHOMAP_P00035_normalized.fastq.gz	PATHOMAP_P00036_normalized.fastq.gz	PATHOMAP_P00041_normalized.fastq.gz	PATHOMAP_P00042_normalized.fastq.gz	PATHOMAP_P00044_normalized.fastq.gz	PATHOMAP_P00046_normalized.fastq.gz	PATHOMAP_P00047_normalized.fastq.gz	PATHOMAP_P00049_normalized.fastq.gz	PATHOMAP_P00050_normalized.fastq.gz	PATHOMAP_P00051_normalized.fastq.gz	PATHOMAP_P00052_normalized.fastq.gz	PATHOMAP_P00053_normalized.fastq.gz	PATHOMAP_P00054_normalized.fastq.gz	PATHOMAP_P00055_normalized.fastq.gz	PATHOMAP_P00056_normalized.fastq.gz	PATHOMAP_P00058_normalized.fastq.gz	PATHOMAP_P00059_normalized.fastq.gz	PATHOMAP_P00060_normalized.fastq.gz	PATHOMAP_P00061_normalized.fastq.gz	PATHOMAP_P00062_normalized.fastq.gz	PATHOMAP_P00063_normalized.fastq.gz	PATHOMAP_P00064_normalized.fastq.gz	PATHOMAP_P00066_normalized.fastq.gz	PATHOMAP_P00067_normalized.fastq.gz	PATHOMAP_P00068_normalized.fastq.gz	PATHOMAP_P00069_normalized.fastq.gz	PATHOMAP_P00070_normalized.fastq.gz	PATHOMAP_P00072_normalized.fastq.gz	PATHOMAP_P00073_normalized.fastq.gz	PATHOMAP_P00074_normalized.fastq.gz	PATHOMAP_P00079_normalized.fastq.gz	PATHOMAP_P00080_normalized.fastq.gz	PATHOMAP_P00081_normalized.fastq.gz	PATHOMAP_P00083_normalized.fastq.gz	PATHOMAP_P00084_normalized.fastq.gz	PATHOMAP_P00085_normalized.fastq.gz	PATHOMAP_P00086_normalized.fastq.gz	PATHOMAP_P00087_normalized.fastq.gz	PATHOMAP_P00088_normalized.fastq.gz	PATHOMAP_P00089_normalized.fastq.gz	PATHOMAP_P00090_normalized.fastq.gz	PATHOMAP_P00091_normalized.fastq.gz	PATHOMAP_P00092_normalized.fastq.gz
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_baumannii|t__Acinetobacter_baumannii_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.72458	16.85136	0.18734	0.0	0.0	0.0	2.44617	0.41197	0.0	0.0	0.0	0.0	0.70542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.95883	0.08379	0.0	0.09726	0.0	0.0685	0.0	11.7624	0.0	0.0	0.17381	0.29188	0.0	0.0	0.0	0.2072	0.0	0.0	0.0	1.47086	0.10312	0.8128	1.35413	19.53903	0.02031	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_baumannii|t__GCF_000314615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.30522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_bereziniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.33272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71988
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_bereziniae|t__Acinetobacter_bereziniae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.33272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71988
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_johnsonii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.11805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.64877	0.0	0.0	0.0	0.0	0.0	0.0	0.45927	0.0	0.0679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04157	0.0	0.0	0.0	0.58735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_johnsonii|t__Acinetobacter_johnsonii_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.11805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.64877	0.0	0.0	0.0	0.0	0.0	0.0	0.45927	0.0	0.0679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04157	0.0	0.0	0.0	0.58735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_junii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10175	0.22568	0.0	0.2379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_junii|t__Acinetobacter_junii_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10175	0.22568	0.0	0.2379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_lwoffii	2.83075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.79593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1354	3.86908	0.04337	0.0	0.05029	0.87789	0.0	21.11352	0.0	2.09435	0.0	0.56544	0.0	0.0	0.40082	0.0	8.62972	0.88522	0.0	5.559	0.33497	0.0	0.0	0.0	10.50977	0.0	3.16322	0.0	0.08888	0.0	0.0	0.36357	0.0	0.3788	0.0	5.39706	0.0	1.87335	24.67298	12.89738	21.5985	4.35203	0.0	11.15346	0.0	0.0	7.77137	0.0	0.0	0.0	0.0	0.0	0.0	0.08663	1.32871	0.0	0.0	0.11395	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_lwoffii|t__Acinetobacter_lwoffii_unclassified	2.83075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.79593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1354	3.86908	0.04337	0.0	0.05029	0.87789	0.0	21.11352	0.0	2.09435	0.0	0.56544	0.0	0.0	0.40082	0.0	8.62972	0.88522	0.0	5.559	0.33497	0.0	0.0	0.0	10.50977	0.0	3.16322	0.0	0.08888	0.0	0.0	0.36357	0.0	0.3788	0.0	5.39706	0.0	1.87335	24.67298	12.89738	21.5985	4.35203	0.0	11.15346	0.0	0.0	7.77137	0.0	0.0	0.0	0.0	0.0	0.0	0.08663	1.32871	0.0	0.0	0.11395	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_oleivorans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_oleivorans|t__Acinetobacter_oleivorans_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.76168	2.3788	0.0	8.11111	5.23787	0.0	4.60272	0.0	11.41521	0.0	3.25821	0.0	1.36289	0.0	0.23347	1.50727	27.32588	14.92996	0.0	0.0	2.69261	0.0	0.0	0.0	0.0	6.53942	0.0	0.0	80.82754	20.0239	25.96753	0.2947	4.39622	0.0	1.7661	0.0	13.01903	12.89585	2.91306	1.56845	67.05253	0.0	0.15488	0.23468	30.97325	38.24905	9.69072	5.94157	0.8075	5.90222	8.05128	56.40664	8.99603	1.40702	12.95513	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_pittii_calcoaceticus_nosocomialis|t__Acinetobacter_pittii_calcoaceticus_nosocomialis_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.76168	2.3788	0.0	8.11111	5.23787	0.0	4.60272	0.0	11.41521	0.0	3.25821	0.0	1.36289	0.0	0.23347	1.50727	27.32588	14.92996	0.0	0.0	2.69261	0.0	0.0	0.0	0.0	6.53942	0.0	0.0	80.82754	20.0239	25.96753	0.2947	4.39622	0.0	1.7661	0.0	13.01903	12.89585	2.91306	1.56845	67.05253	0.0	0.15488	0.23468	30.97325	38.24905	9.69072	5.94157	0.8075	5.90222	8.05128	56.40664	8.99603	1.40702	12.95513	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_radioresistens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.92635	1.11981	0.0	0.0	0.33079	28.42105	0.0	0.0	0.05538	0.0	0.24202	2.81033	1.10736	0.0	1.40362	2.88578	6.17691	0.15831	0.0	2.78794	4.97246	5.85611	0.0	15.38485	0.01783	0.0	0.0	4.40748	0.0	1.54042	0.0	11.99467	0.03622	0.0	11.74046	9.80234	2.39082	1.65926	0.29039	47.76205	0.0	1.16195	14.03408	0.93393	0.0	0.0	0.0	0.0	0.0105	1.07705	1.71442	0.0	0.0	1.47739	0.0	1.2728
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_radioresistens|t__Acinetobacter_radioresistens_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.92635	1.11981	0.0	0.0	0.33079	28.42105	0.0	0.0	0.05538	0.0	0.24202	2.81033	1.10736	0.0	1.40362	2.88578	6.17691	0.15831	0.0	2.78794	4.97246	5.85611	0.0	15.38485	0.01783	0.0	0.0	4.40748	0.0	1.54042	0.0	11.99467	0.03622	0.0	11.74046	9.80234	2.39082	1.65926	0.29039	39.05788	0.0	1.16195	14.03408	0.93393	0.0	0.0	0.0	0.0	0.0105	1.07705	1.71442	0.0	0.0	1.47739	0.0	1.2728
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_radioresistens|t__GCF_000368885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.70417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_schindleri	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5224	0.0	0.0	0.0	0.93926	0.0	0.06733	0.0	0.0	2.27853	0.0	0.0	0.0	0.0	0.25779	0.49938	0.0	0.0	0.0	6.49893	0.0	0.9956	0.0	0.0	0.0	0.0	0.0	0.0	0.75287	0.2144	0.0	0.0	0.0	0.0	11.16504	0.25774	7.29302	0.0	9.52596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.27811	0.09304	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_schindleri|t__Acinetobacter_schindleri_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5224	0.0	0.0	0.0	0.93926	0.0	0.06733	0.0	0.0	2.27853	0.0	0.0	0.0	0.0	0.25779	0.49938	0.0	0.0	0.0	6.49893	0.0	0.9956	0.0	0.0	0.0	0.0	0.0	0.0	0.75287	0.2144	0.0	0.0	0.0	0.0	11.16504	0.25774	7.29302	0.0	9.52596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.27811	0.09304	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_soli	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_soli|t__Acinetobacter_soli_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34307	0.0	0.0	0.0	0.0	2.57585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.33345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10319	0.0	0.0	0.0	0.0	5.59345	0.0	0.0	4.63308	4.60282	0.96852	0.00147	0.0	16.60024	3.56001	0.0	0.0	0.0	0.64301	0.3067	0.0	16.46474	0.0	0.0	0.0	0.0	0.0	0.0	0.00773	18.75272	0.0	0.0	0.0	26.8533	0.0	0.0	0.0	5.04234	32.45536	47.89074	0.0	32.52447	0.7104	10.4736	18.4936	0.0	0.0	0.0	0.0	0.0	0.8477	0.0	9.40944	8.67275	0.0	0.0	0.0	1.64737	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_ursingii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.88789	0.0	0.0	0.0	0.0	0.54399	0.0	0.0	0.0	0.0	0.0	0.0	0.02428	78.4036	0.0	0.0	0.02041	0.0	0.0	0.0	0.0	1.20592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.47994	0.0	16.84458	0.0	0.63526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.02668	0.0	0.61746	0.0	0.0
